STATION,STATION_NAME,DATE,MNTM
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19560201,-14
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19560301,-8
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19560401,59
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19560501,118
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19560601,192
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19560701,202
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19560801,207
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19560901,149
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19561001,120
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19561101,64
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19561201,8
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19570101,-50
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19570201,-1
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19570301,23
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19570401,89
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19570501,143
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19570601,202
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19570701,222
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19570801,198
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19570901,183
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19571001,111
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19571101,66
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19571201,28
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19580101,-20
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19580201,-54
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19580301,19
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19580401,83
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19580501,120
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19580601,166
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19580701,213
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19580801,205
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19580901,165
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19581001,101
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19581101,62
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19581201,-52
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19590101,-33
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19590201,-47
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19590301,14
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19590401,83
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19590501,157
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19590601,165
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19590701,216
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19590801,219
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19590901,187
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19591001,108
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19591101,49
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19591201,2
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19600101,-26
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19600201,1
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19600301,-17
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19600401,80
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19600501,144
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19600601,191
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19600701,208
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19600801,205
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19600901,161
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19601001,108
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19601101,74
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19601201,-34
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19610101,-57
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19610201,-13
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19610301,16
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19610401,60
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19610501,125
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19610601,193
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19610701,212
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19610801,209
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19610901,193
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19611001,126
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19611101,54
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19611201,-13
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19620101,-35
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19620201,-43
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19620301,20
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19620401,86
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19620501,132
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19620601,186
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19620701,197
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19620801,198
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19620901,154
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19621001,107
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19621101,39
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19621201,-29
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19630101,-33
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19630201,-52
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19630301,22
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19630401,80
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19630501,138
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19630601,190
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19630701,221
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19630801,197
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19630901,144
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19631001,142
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19631101,72
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19631201,-52
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19640101,-14
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19640201,-32
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19640301,25
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19640401,69
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19640501,155
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19640601,185
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19640701,211
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19640801,186
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19640901,160
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19641001,109
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19641101,60
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19641201,-9
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19650101,-51
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19650201,-32
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19650301,8
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19650401,63
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19650501,153
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19650601,185
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19650701,215
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19650801,212
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19650901,167
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19651001,107
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19651101,38
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19651201,3
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19660101,-40
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19660201,-21
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19660301,28
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19660401,61
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19660501,125
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19660601,192
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19660701,224
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19660801,209
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19660901,158
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19661001,110
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19661101,69
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19661201,-6
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19670101,1
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19670201,-48
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19670301,-6
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19670401,63
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19670501,103
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19670601,190
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19670701,218
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19670801,206
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19670901,162
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19671001,115
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19671101,29
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19671201,0
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19680101,-52
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19680201,-51
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19680301,28
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19680401,93
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19680501,126
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19680601,172
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19680701,225
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19680801,205
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19680901,177
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19681001,127
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19681101,45
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19681201,-28
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19690101,-31
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19690201,-30
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19690301,4
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19690401,94
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19690501,137
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19690601,192
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19690701,205
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19690801,223
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19690901,165
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19691001,109
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19691101,53
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19691201,-17
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19700101,-79
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19700201,-19
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19700301,8
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19700401,84
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19700501,145
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19700601,182
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19700701,223
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19700801,217
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19700901,170
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19701001,121
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19701101,63
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19701201,-36
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19710101,-64
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19710201,-21
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19710301,12
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19710401,62
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19710501,129
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19710601,193
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19710701,221
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19710801,216
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19710901,187
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19711001,141
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19711101,38
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19711201,-2
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19720101,-19
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19720201,-37
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19720301,2
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19720401,55
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19720501,132
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19720601,171
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19720701,214
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19720801,200
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19720901,167
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19721001,88
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19721101,33
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19721201,-4
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19730101,-16
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19730201,-29
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19730301,51
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19730401,91
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19730501,130
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19730601,199
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19730701,218
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19730801,225
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19730901,166
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19731001,115
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19731101,53
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19731201,18
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19740101,-20
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19740201,-30
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19740301,25
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19740401,93
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19740501,119
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19740601,178
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19740701,213
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19740801,218
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19740901,164
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19741001,86
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19741101,53
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19741201,10
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19750101,-6
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19750201,-20
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19750301,11
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19750401,59
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19750501,155
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19750601,181
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19750701,228
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19750801,207
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19750901,155
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19751001,124
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19751101,89
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19751201,-8
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19760101,-56
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19760201,11
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19760301,30
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19760401,108
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19760501,139
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19760601,207
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19760701,211
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19760801,203
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19760901,163
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19761001,89
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19761101,29
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19761201,-43
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19770101,-74
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19770201,-25
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19770301,55
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19770401,90
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19770501,153
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19770601,176
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19770701,220
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19770801,215
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19770901,163
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19771001,106
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19771101,63
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19771201,-17
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19780101,-47
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19780201,-54
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19780301,3
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19780401,68
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19780501,136
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19780601,186
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19780701,214
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19780801,211
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19780901,150
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19781001,102
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19781101,49
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19781201,-4
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19790101,-21
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19790201,-75
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19790301,40
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19790401,76
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19790501,149
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19790601,180
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19790701,227
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19790801,204
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19790901,167
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19791001,104
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19791101,81
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19791201,12
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19800101,-30
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19800201,-42
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19800301,16
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19800401,87
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19800501,140
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19800601,174
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19800701,228
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19800801,217
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19800901,177
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19801001,95
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19801101,34
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19801201,-35
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19810101,-79
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19810201,14
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19810301,23
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19810401,92
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19810501,147
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19810601,196
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19810701,221
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19810801,208
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19810901,156
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19811001,92
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19811101,49
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19811201,-12
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19820101,-72
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19820201,-25
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19820301,19
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19820401,69
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19820501,135
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19820601,161
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19820701,220
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19820801,189
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19820901,165
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19821001,109
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19821101,71
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,19821201,19
